zip_code,procedure_code,drug_name
43535,61958250101,Biktarvy 50-200-25MG Tablet
43535,65862001305,Sertraline HCl 100MG Tablet
43535,65862001501,Amoxicillin 875MG Tablet
43535,65862050320,Amoxicillin-Pot Clavulanate 875-125MG Tablet
43535,65862059805,Tamsulosin HCl 0.4MG Capsule
43535,67877021905,Cephalexin 500MG Capsule
43535,68180072103,amLODIPine Besylate 10MG Tablet
43535,68180097903,Lisinopril 40MG Tablet
43535,68180098003,Lisinopril 10MG Tablet
43535,68180098103,Lisinopril 20MG Tablet
43535,68382013210,Tamsulosin HCl 0.4MG Capsule
43535,69097012715,amLODIPine Besylate 5MG Tablet
43535,69097083412,Sertraline HCl 50MG Tablet
43535,69097083512,Sertraline HCl 100MG Tablet
43535,70377007813,Atorvastatin Calcium 20MG Tablet
43535,70954006020,predniSONE 20MG Tablet
43535,72205002299,Atorvastatin Calcium 10MG Tablet
43535,72205002399,Atorvastatin Calcium 20MG Tablet
43535,72205002499,Atorvastatin Calcium 40MG Tablet
43536,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43536,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43536,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43536,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43536,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43536,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43536,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43536,3089421,Eliquis 5MG Tablet
43536,54327099,Fluticasone Propionate 50MCG/ACT Suspension
43536,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43536,169418113,Ozempic 2MG/3ML Solution Pen-injector
43536,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
43536,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43536,13668013610,Escitalopram Oxalate 10MG Tablet
43536,13668013710,Escitalopram Oxalate 20MG Tablet
43536,43547028211,Escitalopram Oxalate 20MG Tablet
43536,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
43536,70954006020,predniSONE 20MG Tablet
43537,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43537,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43537,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43537,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43537,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43537,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43537,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43537,3089421,Eliquis 5MG Tablet
43537,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43537,169418113,Ozempic 2MG/3ML Solution Pen-injector
43537,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43537,70954006020,predniSONE 20MG Tablet
43540,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43540,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43540,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43540,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43540,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43540,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43540,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43540,3089421,Eliquis 5MG Tablet
43540,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43540,169418113,Ozempic 2MG/3ML Solution Pen-injector
43540,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43540,70954006020,predniSONE 20MG Tablet
43542,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43542,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43542,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43542,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43542,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43542,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43542,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43542,3089421,Eliquis 5MG Tablet
43542,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43542,169418113,Ozempic 2MG/3ML Solution Pen-injector
43542,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43542,70954006020,predniSONE 20MG Tablet
43543,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43543,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43543,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43543,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43543,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43543,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43543,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43543,3089421,Eliquis 5MG Tablet
43543,54327099,Fluticasone Propionate 50MCG/ACT Suspension
43543,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43543,169418113,Ozempic 2MG/3ML Solution Pen-injector
43543,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
43543,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43543,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
43543,70954006020,predniSONE 20MG Tablet
43545,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43545,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43545,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43545,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43545,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43545,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43545,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43545,3089421,Eliquis 5MG Tablet
43545,54327099,Fluticasone Propionate 50MCG/ACT Suspension
43545,88221905,Lantus SoloStar 100UNIT/ML Solution Pen-injector
43545,93310905,Amoxicillin 500MG Capsule
43545,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43545,169418113,Ozempic 2MG/3ML Solution Pen-injector
43545,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
43545,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43545,430042014,Lo Loestrin Fe 1 MG-10 MCG /10 MCG Tablet
43545,13668013610,Escitalopram Oxalate 10MG Tablet
43545,13668013710,Escitalopram Oxalate 20MG Tablet
43545,29300039705,amLODIPine Besylate 5MG Tablet
43545,29300039710,amLODIPine Besylate 5MG Tablet
43545,29300039810,amLODIPine Besylate 10MG Tablet
43545,31722070110,Losartan Potassium 50MG Tablet
43545,31722070210,Losartan Potassium 100MG Tablet
43545,31722072610,Montelukast Sodium 10MG Tablet
43545,43547028211,Escitalopram Oxalate 20MG Tablet
43545,43547036111,Losartan Potassium 50MG Tablet
43545,43547036211,Losartan Potassium 100MG Tablet
43545,50111056003,traZODone HCl 50MG Tablet
43545,57237000511,Fluconazole 150MG Tablet
43545,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
43545,61958250101,Biktarvy 50-200-25MG Tablet
43545,65862001305,Sertraline HCl 100MG Tablet
43545,65862001501,Amoxicillin 875MG Tablet
43545,65862050320,Amoxicillin-Pot Clavulanate 875-125MG Tablet
43545,65862059805,Tamsulosin HCl 0.4MG Capsule
43545,67877021905,Cephalexin 500MG Capsule
43545,68180072103,amLODIPine Besylate 10MG Tablet
43545,68180097903,Lisinopril 40MG Tablet
43545,68180098003,Lisinopril 10MG Tablet
43545,68180098103,Lisinopril 20MG Tablet
43545,68382013210,Tamsulosin HCl 0.4MG Capsule
43545,69097012715,amLODIPine Besylate 5MG Tablet
43545,69097083412,Sertraline HCl 50MG Tablet
43545,69097083512,Sertraline HCl 100MG Tablet
43545,70377007813,Atorvastatin Calcium 20MG Tablet
43545,70954006020,predniSONE 20MG Tablet
43545,72205002299,Atorvastatin Calcium 10MG Tablet
43545,72205002399,Atorvastatin Calcium 20MG Tablet
43545,72205002499,Atorvastatin Calcium 40MG Tablet
43548,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43548,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43548,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43548,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43548,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43548,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43548,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43548,3089421,Eliquis 5MG Tablet
43548,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43548,169418113,Ozempic 2MG/3ML Solution Pen-injector
43548,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43548,70954006020,predniSONE 20MG Tablet
43549,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43549,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43549,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43549,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43549,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43549,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43549,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43549,3089421,Eliquis 5MG Tablet
43549,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43549,169418113,Ozempic 2MG/3ML Solution Pen-injector
43549,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43549,13668013610,Escitalopram Oxalate 10MG Tablet
43549,13668013710,Escitalopram Oxalate 20MG Tablet
43549,29300039705,amLODIPine Besylate 5MG Tablet
43549,29300039710,amLODIPine Besylate 5MG Tablet
43549,29300039810,amLODIPine Besylate 10MG Tablet
43549,31722070110,Losartan Potassium 50MG Tablet
43549,31722070210,Losartan Potassium 100MG Tablet
43549,31722072610,Montelukast Sodium 10MG Tablet
43549,43547028211,Escitalopram Oxalate 20MG Tablet
43549,43547036111,Losartan Potassium 50MG Tablet
43549,43547036211,Losartan Potassium 100MG Tablet
43549,50111056003,traZODone HCl 50MG Tablet
43549,57237000511,Fluconazole 150MG Tablet
43549,61958250101,Biktarvy 50-200-25MG Tablet
43549,65862001305,Sertraline HCl 100MG Tablet
43549,65862050320,Amoxicillin-Pot Clavulanate 875-125MG Tablet
43549,65862059805,Tamsulosin HCl 0.4MG Capsule
43549,68180072103,amLODIPine Besylate 10MG Tablet
43549,68180097903,Lisinopril 40MG Tablet
43549,68180098003,Lisinopril 10MG Tablet
43549,68180098103,Lisinopril 20MG Tablet
43549,68382013210,Tamsulosin HCl 0.4MG Capsule
43549,69097012715,amLODIPine Besylate 5MG Tablet
43549,69097083412,Sertraline HCl 50MG Tablet
43549,69097083512,Sertraline HCl 100MG Tablet
43549,70377007813,Atorvastatin Calcium 20MG Tablet
43549,70954006020,predniSONE 20MG Tablet
43549,72205002299,Atorvastatin Calcium 10MG Tablet
43549,72205002399,Atorvastatin Calcium 20MG Tablet
43549,72205002499,Atorvastatin Calcium 40MG Tablet
43551,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43551,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43551,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43551,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43551,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43551,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43551,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43551,3089421,Eliquis 5MG Tablet
43551,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43551,169418113,Ozempic 2MG/3ML Solution Pen-injector
43551,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43551,70954006020,predniSONE 20MG Tablet
43554,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43554,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43554,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43554,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43554,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43554,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43554,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43554,3089421,Eliquis 5MG Tablet
43554,54327099,Fluticasone Propionate 50MCG/ACT Suspension
43554,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43554,169418113,Ozempic 2MG/3ML Solution Pen-injector
43554,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
43554,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43554,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
43554,70954006020,predniSONE 20MG Tablet
43556,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43556,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43556,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43556,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43556,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43556,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43556,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43556,3089421,Eliquis 5MG Tablet
43556,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43556,169418113,Ozempic 2MG/3ML Solution Pen-injector
43556,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43556,70954006020,predniSONE 20MG Tablet
43557,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43557,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43557,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43557,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43557,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43557,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43557,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43557,3089421,Eliquis 5MG Tablet
43557,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43557,169418113,Ozempic 2MG/3ML Solution Pen-injector
43557,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43557,70954006020,predniSONE 20MG Tablet
43558,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43558,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43558,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43558,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43558,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43558,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43558,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43558,3089421,Eliquis 5MG Tablet
43558,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43558,169418113,Ozempic 2MG/3ML Solution Pen-injector
43558,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
43558,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43558,70954006020,predniSONE 20MG Tablet
43560,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43560,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43560,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43560,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43560,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43560,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43560,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43560,3089421,Eliquis 5MG Tablet
43560,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43560,169418113,Ozempic 2MG/3ML Solution Pen-injector
43560,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43560,13668013610,Escitalopram Oxalate 10MG Tablet
43560,13668013710,Escitalopram Oxalate 20MG Tablet
43560,43547028211,Escitalopram Oxalate 20MG Tablet
43560,70954006020,predniSONE 20MG Tablet
43565,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43565,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43565,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43565,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43565,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43565,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43565,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43565,3089421,Eliquis 5MG Tablet
43565,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43565,169418113,Ozempic 2MG/3ML Solution Pen-injector
43565,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43565,13668013610,Escitalopram Oxalate 10MG Tablet
43565,13668013710,Escitalopram Oxalate 20MG Tablet
43565,43547028211,Escitalopram Oxalate 20MG Tablet
43565,70954006020,predniSONE 20MG Tablet
43566,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43566,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43566,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43566,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43566,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43566,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43566,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43566,3089421,Eliquis 5MG Tablet
43566,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43566,169418113,Ozempic 2MG/3ML Solution Pen-injector
43566,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43566,70954006020,predniSONE 20MG Tablet
43567,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43567,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43567,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43567,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43567,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43567,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43567,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43567,3089421,Eliquis 5MG Tablet
43567,54327099,Fluticasone Propionate 50MCG/ACT Suspension
43567,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43567,169418113,Ozempic 2MG/3ML Solution Pen-injector
43567,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
43567,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43567,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
43567,70954006020,predniSONE 20MG Tablet
43569,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43569,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43569,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43569,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43569,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43569,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43569,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43569,3089421,Eliquis 5MG Tablet
43569,54327099,Fluticasone Propionate 50MCG/ACT Suspension
43569,93310905,Amoxicillin 500MG Capsule
43569,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43569,169418113,Ozempic 2MG/3ML Solution Pen-injector
43569,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43569,430042014,Lo Loestrin Fe 1 MG-10 MCG /10 MCG Tablet
43569,13668013610,Escitalopram Oxalate 10MG Tablet
43569,13668013710,Escitalopram Oxalate 20MG Tablet
43569,43547028211,Escitalopram Oxalate 20MG Tablet
43569,57237000511,Fluconazole 150MG Tablet
43569,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
43569,65862001305,Sertraline HCl 100MG Tablet
43569,65862001501,Amoxicillin 875MG Tablet
43569,65862050320,Amoxicillin-Pot Clavulanate 875-125MG Tablet
43569,69097083412,Sertraline HCl 50MG Tablet
43569,69097083512,Sertraline HCl 100MG Tablet
43569,70954006020,predniSONE 20MG Tablet
43570,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43570,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43570,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43570,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43570,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43570,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43570,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43570,3089421,Eliquis 5MG Tablet
43570,54327099,Fluticasone Propionate 50MCG/ACT Suspension
43570,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43570,169418113,Ozempic 2MG/3ML Solution Pen-injector
43570,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
43570,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43570,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
43570,70954006020,predniSONE 20MG Tablet
43571,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43571,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43571,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43571,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43571,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43571,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43571,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43571,3089421,Eliquis 5MG Tablet
43571,88221905,Lantus SoloStar 100UNIT/ML Solution Pen-injector
43571,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43571,169418113,Ozempic 2MG/3ML Solution Pen-injector
43571,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
43571,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43571,430042014,Lo Loestrin Fe 1 MG-10 MCG /10 MCG Tablet
43571,13668013610,Escitalopram Oxalate 10MG Tablet
43571,13668013710,Escitalopram Oxalate 20MG Tablet
43571,43547028211,Escitalopram Oxalate 20MG Tablet
43571,57237000511,Fluconazole 150MG Tablet
43571,67877021905,Cephalexin 500MG Capsule
43571,68180086111,Azithromycin 250MG Tablet
43571,70954006020,predniSONE 20MG Tablet
43604,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43604,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43604,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43604,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43604,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43604,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43604,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43604,3089421,Eliquis 5MG Tablet
43604,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43604,169418113,Ozempic 2MG/3ML Solution Pen-injector
43604,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43604,70954006020,predniSONE 20MG Tablet
43605,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43605,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43605,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43605,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43605,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43605,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43605,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43605,3089421,Eliquis 5MG Tablet
43605,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43605,169418113,Ozempic 2MG/3ML Solution Pen-injector
43605,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43605,70954006020,predniSONE 20MG Tablet
43606,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43606,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43606,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43606,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43606,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43606,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43606,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43606,3089421,Eliquis 5MG Tablet
43606,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43606,169418113,Ozempic 2MG/3ML Solution Pen-injector
43606,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43606,70954006020,predniSONE 20MG Tablet
43607,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43607,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43607,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43607,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43607,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43607,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43607,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43607,3089421,Eliquis 5MG Tablet
43607,54327099,Fluticasone Propionate 50MCG/ACT Suspension
43607,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43607,169418113,Ozempic 2MG/3ML Solution Pen-injector
43607,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43607,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
43607,70954006020,predniSONE 20MG Tablet
43608,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43608,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43608,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43608,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43608,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43608,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43608,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43608,3089421,Eliquis 5MG Tablet
43608,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43608,169418113,Ozempic 2MG/3ML Solution Pen-injector
43608,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
43608,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43608,70954006020,predniSONE 20MG Tablet
43609,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
43609,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
43609,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
43609,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
43609,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
43609,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
43609,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
43609,3089421,Eliquis 5MG Tablet
43609,54327099,Fluticasone Propionate 50MCG/ACT Suspension
43609,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
43609,169418113,Ozempic 2MG/3ML Solution Pen-injector
43609,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
43609,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
43609,70954006020,predniSONE 20MG Tablet
