zip_code,procedure_code,drug_name
30171,70954006020,predniSONE 20MG Tablet
30173,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30173,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30173,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30173,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30173,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30173,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30173,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30173,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30173,169418113,Ozempic 2MG/3ML Solution Pen-injector
30173,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30173,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30173,70954006020,predniSONE 20MG Tablet
30175,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30175,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30175,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30175,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30175,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30175,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30175,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30175,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30175,169418113,Ozempic 2MG/3ML Solution Pen-injector
30175,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30175,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30175,70954006020,predniSONE 20MG Tablet
30176,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30176,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30176,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30176,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30176,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30176,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30176,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30176,54327099,Fluticasone Propionate 50MCG/ACT Suspension
30176,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30176,169418113,Ozempic 2MG/3ML Solution Pen-injector
30176,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30176,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30176,13668013610,Escitalopram Oxalate 10MG Tablet
30176,13668013710,Escitalopram Oxalate 20MG Tablet
30176,43547028211,Escitalopram Oxalate 20MG Tablet
30176,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
30176,70954006020,predniSONE 20MG Tablet
30177,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30177,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30177,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30177,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30177,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30177,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30177,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30177,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30177,169418113,Ozempic 2MG/3ML Solution Pen-injector
30177,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30177,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30177,70954006020,predniSONE 20MG Tablet
30178,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30178,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30178,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30178,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30178,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30178,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30178,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30178,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30178,169418113,Ozempic 2MG/3ML Solution Pen-injector
30178,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30178,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30178,70954006020,predniSONE 20MG Tablet
30179,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30179,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30179,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30179,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30179,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30179,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30179,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30179,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30179,169418113,Ozempic 2MG/3ML Solution Pen-injector
30179,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30179,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30179,70954006020,predniSONE 20MG Tablet
30180,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30180,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30180,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30180,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30180,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30180,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30180,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30180,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30180,169418113,Ozempic 2MG/3ML Solution Pen-injector
30180,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30180,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30180,13668013610,Escitalopram Oxalate 10MG Tablet
30180,13668013710,Escitalopram Oxalate 20MG Tablet
30180,43547028211,Escitalopram Oxalate 20MG Tablet
30180,70954006020,predniSONE 20MG Tablet
30183,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30183,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30183,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30183,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30183,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30183,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30183,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30183,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30183,169418113,Ozempic 2MG/3ML Solution Pen-injector
30183,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30183,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30183,70954006020,predniSONE 20MG Tablet
30184,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30184,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30184,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30184,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30184,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30184,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30184,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30184,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30184,169418113,Ozempic 2MG/3ML Solution Pen-injector
30184,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30184,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30184,70954006020,predniSONE 20MG Tablet
30185,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30185,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30185,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30185,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30185,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30185,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30185,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30185,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30185,169418113,Ozempic 2MG/3ML Solution Pen-injector
30185,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30185,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30185,70954006020,predniSONE 20MG Tablet
30187,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30187,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30187,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30187,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30187,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30187,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30187,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30187,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30187,169418113,Ozempic 2MG/3ML Solution Pen-injector
30187,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30187,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30187,13668013610,Escitalopram Oxalate 10MG Tablet
30187,13668013710,Escitalopram Oxalate 20MG Tablet
30187,43547028211,Escitalopram Oxalate 20MG Tablet
30187,70954006020,predniSONE 20MG Tablet
30188,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30188,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30188,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30188,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30188,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30188,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30188,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30188,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30188,169418113,Ozempic 2MG/3ML Solution Pen-injector
30188,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30188,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30188,70954006020,predniSONE 20MG Tablet
30189,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30189,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30189,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30189,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30189,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30189,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30189,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30189,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30189,169418113,Ozempic 2MG/3ML Solution Pen-injector
30189,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30189,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30189,70954006020,predniSONE 20MG Tablet
30204,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30204,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30204,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30204,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30204,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30204,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30204,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30204,54327099,Fluticasone Propionate 50MCG/ACT Suspension
30204,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30204,169418113,Ozempic 2MG/3ML Solution Pen-injector
30204,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30204,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30204,13668013610,Escitalopram Oxalate 10MG Tablet
30204,13668013710,Escitalopram Oxalate 20MG Tablet
30204,43547028211,Escitalopram Oxalate 20MG Tablet
30204,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
30204,70954006020,predniSONE 20MG Tablet
30205,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30205,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30205,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30205,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30205,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30205,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30205,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30205,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30205,169418113,Ozempic 2MG/3ML Solution Pen-injector
30205,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30205,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30205,13668013610,Escitalopram Oxalate 10MG Tablet
30205,13668013710,Escitalopram Oxalate 20MG Tablet
30205,43547028211,Escitalopram Oxalate 20MG Tablet
30205,70954006020,predniSONE 20MG Tablet
30206,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30206,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30206,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30206,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30206,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30206,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30206,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30206,54327099,Fluticasone Propionate 50MCG/ACT Suspension
30206,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30206,169418113,Ozempic 2MG/3ML Solution Pen-injector
30206,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30206,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
30206,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30206,13668013610,Escitalopram Oxalate 10MG Tablet
30206,13668013710,Escitalopram Oxalate 20MG Tablet
30206,43547028211,Escitalopram Oxalate 20MG Tablet
30206,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
30206,70954006020,predniSONE 20MG Tablet
30213,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30213,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30213,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30213,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30213,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30213,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30213,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30213,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30213,169418113,Ozempic 2MG/3ML Solution Pen-injector
30213,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30213,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30213,13668013610,Escitalopram Oxalate 10MG Tablet
30213,13668013710,Escitalopram Oxalate 20MG Tablet
30213,43547028211,Escitalopram Oxalate 20MG Tablet
30213,70954006020,predniSONE 20MG Tablet
30214,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30214,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30214,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30214,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30214,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30214,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30214,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30214,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30214,169418113,Ozempic 2MG/3ML Solution Pen-injector
30214,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30214,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30214,13668013610,Escitalopram Oxalate 10MG Tablet
30214,13668013710,Escitalopram Oxalate 20MG Tablet
30214,43547028211,Escitalopram Oxalate 20MG Tablet
30214,70954006020,predniSONE 20MG Tablet
30215,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30215,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30215,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30215,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30215,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30215,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30215,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30215,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30215,169418113,Ozempic 2MG/3ML Solution Pen-injector
30215,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30215,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30215,13668013610,Escitalopram Oxalate 10MG Tablet
30215,13668013710,Escitalopram Oxalate 20MG Tablet
30215,43547028211,Escitalopram Oxalate 20MG Tablet
30215,70954006020,predniSONE 20MG Tablet
30217,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30217,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30217,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30217,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30217,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30217,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30217,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30217,54327099,Fluticasone Propionate 50MCG/ACT Suspension
30217,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30217,169418113,Ozempic 2MG/3ML Solution Pen-injector
30217,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30217,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
30217,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30217,13668013610,Escitalopram Oxalate 10MG Tablet
30217,13668013710,Escitalopram Oxalate 20MG Tablet
30217,43547028211,Escitalopram Oxalate 20MG Tablet
30217,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
30217,70954006020,predniSONE 20MG Tablet
30220,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30220,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30220,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30220,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30220,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30220,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30220,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30220,2822259,Insulin Lispro (1 Unit Dial) 100UNIT/ML Solution Pen-injector
30220,3089421,Eliquis 5MG Tablet
30220,88221905,Lantus SoloStar 100UNIT/ML Solution Pen-injector
30220,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30220,169418113,Ozempic 2MG/3ML Solution Pen-injector
30220,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30220,173088710,"Trelegy Ellipta 100-62.5-25MCG/ACT Aerosol Powder, Breath Activated"
30220,378668910,Pantoprazole Sodium 40MG Tablet Delayed Release
30220,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30220,555901658,Sprintec 28 0.25-35MG-MCG Tablet
30220,597015230,Jardiance 10MG Tablet
30220,597015330,Jardiance 25MG Tablet
30220,13668013610,Escitalopram Oxalate 10MG Tablet
30220,13668013710,Escitalopram Oxalate 20MG Tablet
30220,16571086250,buPROPion HCl ER (XL) 150MG Tablet Extended Release 24 HR
30220,16571086350,buPROPion HCl ER (XL) 300MG Tablet Extended Release 24 HR
30220,27808023302,Doxycycline Hyclate 100MG Capsule
30220,29300012510,Meloxicam 15MG Tablet
30220,29300024405,busPIRone HCl 5MG Tablet
30220,29300024505,busPIRone HCl 10MG Tablet
30220,29300039705,amLODIPine Besylate 5MG Tablet
30220,29300039710,amLODIPine Besylate 5MG Tablet
30220,29300039810,amLODIPine Besylate 10MG Tablet
30220,31722070110,Losartan Potassium 50MG Tablet
30220,31722070210,Losartan Potassium 100MG Tablet
30220,31722071310,Pantoprazole Sodium 40MG Tablet Delayed Release
30220,31722072610,Montelukast Sodium 10MG Tablet
30220,42806041405,buPROPion HCl ER (XL) 150MG Tablet Extended Release 24 HR
30220,42806041605,buPROPion HCl ER (XL) 300MG Tablet Extended Release 24 HR
30220,43547028211,Escitalopram Oxalate 20MG Tablet
30220,43547036111,Losartan Potassium 50MG Tablet
30220,43547036211,Losartan Potassium 100MG Tablet
30220,50111056003,traZODone HCl 50MG Tablet
30220,51991074810,DULoxetine HCl 60MG Capsule Delayed Release Particles
30220,55111015810,Omeprazole 20MG Capsule Delayed Release
30220,55111064505,Omeprazole 40MG Capsule Delayed Release
30220,57237000511,Fluconazole 150MG Tablet
30220,59651036205,Ibuprofen 800MG Tablet
30220,61958250101,Biktarvy 50-200-25MG Tablet
30220,65862000899,metFORMIN HCl 500MG Tablet
30220,65862001305,Sertraline HCl 100MG Tablet
30220,65862050320,Amoxicillin-Pot Clavulanate 875-125MG Tablet
30220,65862056099,Pantoprazole Sodium 40MG Tablet Delayed Release
30220,65862059805,Tamsulosin HCl 0.4MG Capsule
30220,67877015905,metFORMIN HCl ER 500MG Tablet Extended Release 24 HR
30220,67877021905,Cephalexin 500MG Capsule
30220,68180072103,amLODIPine Besylate 10MG Tablet
30220,68180097903,Lisinopril 40MG Tablet
30220,68180098003,Lisinopril 10MG Tablet
30220,68180098103,Lisinopril 20MG Tablet
30220,68382005105,Meloxicam 15MG Tablet
30220,68382013210,Tamsulosin HCl 0.4MG Capsule
30220,68382050010,Omeprazole 40MG Capsule Delayed Release
30220,68382056410,Metoprolol Succinate ER 25MG Tablet Extended Release 24 HR
30220,68382056510,Metoprolol Succinate ER 50MG Tablet Extended Release 24 HR
30220,68462039710,Omeprazole 40MG Capsule Delayed Release
30220,69097012715,amLODIPine Besylate 5MG Tablet
30220,69097083412,Sertraline HCl 50MG Tablet
30220,69097083512,Sertraline HCl 100MG Tablet
30220,70010049105,metFORMIN HCl ER 500MG Tablet Extended Release 24 HR
30220,70377007813,Atorvastatin Calcium 20MG Tablet
30220,70954006020,predniSONE 20MG Tablet
30220,72205002299,Atorvastatin Calcium 10MG Tablet
30220,72205002399,Atorvastatin Calcium 20MG Tablet
30220,72205002499,Atorvastatin Calcium 40MG Tablet
30222,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30222,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30222,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30222,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30222,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30222,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30222,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30222,54327099,Fluticasone Propionate 50MCG/ACT Suspension
30222,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30222,169418113,Ozempic 2MG/3ML Solution Pen-injector
30222,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30222,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
30222,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30222,13668013610,Escitalopram Oxalate 10MG Tablet
30222,13668013710,Escitalopram Oxalate 20MG Tablet
30222,43547028211,Escitalopram Oxalate 20MG Tablet
30222,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
30222,70954006020,predniSONE 20MG Tablet
30223,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30223,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30223,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30223,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30223,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30223,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30223,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30223,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30223,169418113,Ozempic 2MG/3ML Solution Pen-injector
30223,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30223,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30223,13668013610,Escitalopram Oxalate 10MG Tablet
30223,13668013710,Escitalopram Oxalate 20MG Tablet
30223,43547028211,Escitalopram Oxalate 20MG Tablet
30223,70954006020,predniSONE 20MG Tablet
30224,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30224,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30224,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30224,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30224,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30224,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30224,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30224,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30224,169418113,Ozempic 2MG/3ML Solution Pen-injector
30224,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30224,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30224,13668013610,Escitalopram Oxalate 10MG Tablet
30224,13668013710,Escitalopram Oxalate 20MG Tablet
30224,43547028211,Escitalopram Oxalate 20MG Tablet
30224,70954006020,predniSONE 20MG Tablet
30228,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30228,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30228,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30228,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30228,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30228,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30228,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30228,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30228,169418113,Ozempic 2MG/3ML Solution Pen-injector
30228,169477212,Ozempic (2 MG/DOSE) 8MG/3ML Solution Pen-injector
30228,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
30228,13668013610,Escitalopram Oxalate 10MG Tablet
30228,13668013710,Escitalopram Oxalate 20MG Tablet
30228,43547028211,Escitalopram Oxalate 20MG Tablet
30228,70954006020,predniSONE 20MG Tablet
30230,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
30230,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
30230,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
30230,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
30230,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
30230,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
30230,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
30230,2822259,Insulin Lispro (1 Unit Dial) 100UNIT/ML Solution Pen-injector
30230,3089421,Eliquis 5MG Tablet
30230,88221905,Lantus SoloStar 100UNIT/ML Solution Pen-injector
30230,169413013,Ozempic (1 MG/DOSE) 4MG/3ML Solution Pen-injector
30230,169418113,Ozempic 2MG/3ML Solution Pen-injector
