zip_code,procedure_code,drug_name
33544,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33544,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33544,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33545,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33545,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33545,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33545,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33545,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33545,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33545,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33545,13668013610,Escitalopram Oxalate 10MG Tablet
33545,13668013710,Escitalopram Oxalate 20MG Tablet
33547,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33547,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33547,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33547,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33547,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33547,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33547,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33547,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
33547,597015230,Jardiance 10MG Tablet
33547,597015330,Jardiance 25MG Tablet
33547,13668013610,Escitalopram Oxalate 10MG Tablet
33547,13668013710,Escitalopram Oxalate 20MG Tablet
33547,29300039705,amLODIPine Besylate 5MG Tablet
33547,29300039710,amLODIPine Besylate 5MG Tablet
33547,29300039810,amLODIPine Besylate 10MG Tablet
33547,50111056003,traZODone HCl 50MG Tablet
33547,57237000511,Fluconazole 150MG Tablet
33547,61958250101,Biktarvy 50-200-25MG Tablet
33547,65862001305,Sertraline HCl 100MG Tablet
33547,68180072103,amLODIPine Besylate 10MG Tablet
33547,69097012715,amLODIPine Besylate 5MG Tablet
33547,69097083412,Sertraline HCl 50MG Tablet
33547,69097083512,Sertraline HCl 100MG Tablet
33548,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33548,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33548,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33548,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33548,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33548,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33548,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33549,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33549,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33549,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33549,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33549,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33549,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33549,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33556,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33556,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33556,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33556,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33556,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33556,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33556,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33556,13668013610,Escitalopram Oxalate 10MG Tablet
33556,13668013710,Escitalopram Oxalate 20MG Tablet
33558,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33558,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33558,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33558,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33558,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33558,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33558,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33559,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33559,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33559,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33559,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33559,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33559,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33559,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33563,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33563,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33563,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33563,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33563,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33563,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33563,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33563,13668013610,Escitalopram Oxalate 10MG Tablet
33563,13668013710,Escitalopram Oxalate 20MG Tablet
33565,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33565,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33565,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33565,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33565,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33565,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33565,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33565,13668013610,Escitalopram Oxalate 10MG Tablet
33565,13668013710,Escitalopram Oxalate 20MG Tablet
33566,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33566,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33566,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33566,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33566,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33566,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33566,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33566,13668013610,Escitalopram Oxalate 10MG Tablet
33566,13668013710,Escitalopram Oxalate 20MG Tablet
33567,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33567,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33567,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33567,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33567,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33567,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33567,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33567,13668013610,Escitalopram Oxalate 10MG Tablet
33567,13668013710,Escitalopram Oxalate 20MG Tablet
33569,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33569,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33569,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33569,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33569,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33569,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33569,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33570,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33570,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33570,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33570,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33570,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33570,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33570,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33572,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33572,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33572,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33572,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33572,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33572,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33572,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33573,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33573,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33573,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33573,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33573,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33573,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33573,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33576,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33576,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33576,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33576,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33576,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33576,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33576,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33578,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33578,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33578,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33578,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33578,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33578,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33578,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33579,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33579,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33579,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33579,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33579,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33579,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33579,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33584,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33584,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33584,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33584,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33584,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33584,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33584,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33592,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33592,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33592,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33592,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33592,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33592,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33592,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33593,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33593,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33593,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33593,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33593,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33593,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33593,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33593,310737020,Budesonide-Formoterol Fumarate 160-4.5MCG/ACT Aerosol
33593,70954006020,predniSONE 20MG Tablet
33594,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33594,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33594,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33594,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33594,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33594,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33594,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33596,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33596,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33596,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33596,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33596,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33596,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33596,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33596,597015230,Jardiance 10MG Tablet
33596,597015330,Jardiance 25MG Tablet
33596,13668013610,Escitalopram Oxalate 10MG Tablet
33596,13668013710,Escitalopram Oxalate 20MG Tablet
33596,57237000511,Fluconazole 150MG Tablet
33596,61958250101,Biktarvy 50-200-25MG Tablet
33597,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33597,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33597,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33597,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33597,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33597,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33597,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33597,54327099,Fluticasone Propionate 50MCG/ACT Suspension
33597,93310905,Amoxicillin 500MG Capsule
33597,406012301,HYDROcodone-Acetaminophen 5-325MG Tablet
33597,430042014,Lo Loestrin Fe 1 MG-10 MCG /10 MCG Tablet
33597,597015230,Jardiance 10MG Tablet
33597,597015330,Jardiance 25MG Tablet
33597,13668013610,Escitalopram Oxalate 10MG Tablet
33597,13668013710,Escitalopram Oxalate 20MG Tablet
33597,57237000511,Fluconazole 150MG Tablet
33597,60505082901,Fluticasone Propionate 50MCG/ACT Suspension
33597,61958250101,Biktarvy 50-200-25MG Tablet
33597,65862000899,metFORMIN HCl 500MG Tablet
33597,65862001305,Sertraline HCl 100MG Tablet
33597,65862001501,Amoxicillin 875MG Tablet
33597,65862059805,Tamsulosin HCl 0.4MG Capsule
33597,68382013210,Tamsulosin HCl 0.4MG Capsule
33597,69097083412,Sertraline HCl 50MG Tablet
33597,69097083512,Sertraline HCl 100MG Tablet
33597,70377007813,Atorvastatin Calcium 20MG Tablet
33597,72205002299,Atorvastatin Calcium 10MG Tablet
33597,72205002399,Atorvastatin Calcium 20MG Tablet
33597,72205002499,Atorvastatin Calcium 40MG Tablet
33598,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33598,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33598,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33598,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33598,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33598,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33598,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33601,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33601,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33601,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33601,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33601,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33601,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33601,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33602,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33602,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33602,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33602,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33602,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33602,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33602,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33603,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33603,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33603,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33603,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33603,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33603,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33603,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33603,70954006020,predniSONE 20MG Tablet
33604,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33604,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33604,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33604,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33604,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33604,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33604,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33605,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33605,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33605,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33605,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33605,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33605,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33605,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33606,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33606,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33606,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33606,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33606,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33606,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33606,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33607,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33607,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33607,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33607,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33607,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33607,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33607,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33609,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33609,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33609,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33609,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33609,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33609,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33609,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33610,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33610,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33610,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33610,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33610,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33610,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33610,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33610,13668013610,Escitalopram Oxalate 10MG Tablet
33610,13668013710,Escitalopram Oxalate 20MG Tablet
33611,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33611,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33611,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33611,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33611,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33611,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33611,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33612,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33612,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33612,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33612,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33612,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33612,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33612,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33612,70954006020,predniSONE 20MG Tablet
33613,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33613,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33613,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33613,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33613,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33613,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33613,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33614,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33614,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33614,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33614,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33614,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33614,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33614,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33615,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33615,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33615,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33615,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33615,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33615,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33615,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33616,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33616,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33616,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33616,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33616,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33616,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33616,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33617,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33617,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33617,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33617,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33617,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33617,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33617,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33617,70954006020,predniSONE 20MG Tablet
33618,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33618,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33618,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33618,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33618,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33618,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33618,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33619,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33619,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33619,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33619,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33619,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33619,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33619,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33620,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33620,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33620,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33620,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33620,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33620,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33620,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33622,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33622,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33622,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33622,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33622,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33622,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33622,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33622,13668013610,Escitalopram Oxalate 10MG Tablet
33622,13668013710,Escitalopram Oxalate 20MG Tablet
33624,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33624,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33624,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33624,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33624,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33624,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33624,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33625,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33625,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33625,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33625,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33625,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33625,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33625,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33625,13668013610,Escitalopram Oxalate 10MG Tablet
33625,13668013710,Escitalopram Oxalate 20MG Tablet
33626,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33626,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33626,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33626,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33626,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33626,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33626,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33626,13668013610,Escitalopram Oxalate 10MG Tablet
33626,13668013710,Escitalopram Oxalate 20MG Tablet
33626,70954006020,predniSONE 20MG Tablet
33629,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33629,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33629,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33629,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33629,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33629,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
33629,2771559,Basaglar KwikPen 100UNIT/ML Solution Pen-injector
33629,70954006020,predniSONE 20MG Tablet
33634,2145780,Mounjaro 15MG/0.5ML Solution Pen-injector
33634,2146080,Mounjaro 12.5MG/0.5ML Solution Pen-injector
33634,2147180,Mounjaro 10MG/0.5ML Solution Pen-injector
33634,2148480,Mounjaro 7.5MG/0.5ML Solution Pen-injector
33634,2149580,Mounjaro 5MG/0.5ML Solution Pen-injector
33634,2150680,Mounjaro 2.5MG/0.5ML Solution Pen-injector
